class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
A,0.0,0.0,0.0,0.29567009202880845,-0.11828208516295169,-0.076432063527498,0.5115943376988801,-0.3520970690095055,-0.09036460221304687,0.5675501450539436,-0.5919483522150955,-0.10842772117362783,0.5909949384640807,-0.7970018921659474,-0.12455106018712551,0.3161132313429678,-0.581897353087348,0.007175168178971503,0.3675727143563723,-0.7886959011890196,-0.11496911065402841,0.3384243212439581,-0.6676334195928836,-0.19692565562238498,0.3026569397088546,-0.49716434197155684,-0.2232622680986583,0.13137640328782577,-0.5811360393127277,0.006944370981785464,0.1497833835294744,-0.7591385260264788,-0.1303026848835013,0.13366394576020604,-0.5464337845767941,-0.18631256754939635,0.1338027255052973,-0.34803443137125656,-0.18127370888617655,-0.04127171768597455,-0.539504013164679,-0.01356401615808424,-0.025570168033063563,-0.6861530809333647,-0.1692008391139147,-0.02520982084896222,-0.4360734517159543,-0.15857051973887093,-0.01562565447981421,-0.2500665411722539,-0.09866957673676356,-0.21028236887897625,-0.4627602855662449,-0.036934785153058265,-0.19714034521672705,-0.5862475404987688,-0.15548564232616968,-0.16936054342978868,-0.39678763191132743,-0.1309710367515848,-0.1418951645028227,-0.25240364783930963,-0.07225842435834164
A,0.0,0.0,0.0,0.2896839543381804,-0.10137471216720312,-0.09081433528188465,0.5184388069895337,-0.34288411776175737,-0.11066746588414932,0.5700429592869246,-0.5913929921162351,-0.13044167499647852,0.5797414729885046,-0.8017361885347265,-0.14532346159835488,0.33121898477425493,-0.6045858335506104,-0.023123436085243126,0.36497770071507285,-0.7950140924434721,-0.16542550217817964,0.3280612694485083,-0.6418121940590703,-0.2529702831704197,0.30591276429519826,-0.4595380926152518,-0.28024216996521467,0.13636723277078722,-0.5996169303207954,-0.02121076658076011,0.155446395996642,-0.7771277367140986,-0.18784591500787887,0.13078344984018395,-0.5426698437205392,-0.24649417007687444,0.1311002249087075,-0.33090952229326603,-0.23506735742886656,-0.04032720879710181,-0.5541356698009794,-0.04060864728120236,-0.034799981729665676,-0.6984560027603484,-0.21841360056325093,-0.03407626894418561,-0.43937697760820205,-0.2084337272769256,-0.017377819721775562,-0.24908322364988777,-0.14314318250749633,-0.21297930643125895,-0.4724079355023505,-0.0635134655520536,-0.21258784961770036,-0.576803796533416,-0.2003933622472053,-0.1836129273105402,-0.37724853377220313,-0.1841090466390598,-0.14564651738487377,-0.23368447017154043,-0.1270686370300664
A,0.0,0.0,0.0,0.2716598481622345,-0.12933296947613662,-0.08564489464999653,0.4837173619596913,-0.379459295707244,-0.10705549225974162,0.5252132057269673,-0.6393486360000228,-0.12852124846042418,0.5008172412509015,-0.8533591445806684,-0.14477659074030633,0.30722155470646967,-0.6129162321761384,-0.013647968387440782,0.3187874839414133,-0.7879288443291471,-0.13931187630518904,0.2873211190379459,-0.6236061065509864,-0.2197983801150935,0.278666101051696,-0.4432707186396424,-0.24547171730318662,0.13214030996439569,-0.591272769958189,-0.007190174356214869,0.13914739202297274,-0.7555673159864208,-0.14629648599625913,0.1303427467008693,-0.5348526735904199,-0.1968706103161501,0.14417713187796763,-0.33520382636535906,-0.19008753583204296,-0.03309304395017771,-0.5391188240689934,-0.020482832962953394,-0.026440092482955826,-0.6711986800669636,-0.17088275420672244,-0.01609296646887682,-0.43345516540764867,-0.1570279318954008,0.004486106431228677,-0.25356798109277084,-0.09928863688714995,-0.20012275506410943,-0.46191812901653206,-0.03807098450590167,-0.1829477228994251,-0.5687371217718956,-0.1530016280058798,-0.15334382258752935,-0.38244875188488453,-0.13208507385336454,-0.12342898385729813,-0.24199391092469263,-0.07900298149662555
B,0.0,0.0,0.0,0.18822693341943786,-0.06962774991982461,-0.07241804470215667,0.3141631999279899,-0.2174555717549475,-0.09498450821264189,0.23151812643392297,-0.3553529470758097,-0.11043231798246006,0.09620022076141294,-0.39477526418870845,-0.12794222724865695,0.24398110389055713,-0.46393813316452026,-0.04641445044134604,0.2799986750265866,-0.6556068002611386,-0.08911164293267838,0.2919976164359156,-0.7803353338648593,-0.13117335868678756,0.2954396317453319,-0.890725172382332,-0.16396015042498124,0.1311464628721851,-0.5044153976942897,-0.0485583054288631,0.16755719260949198,-0.718063536313777,-0.0815888410661967,0.19076106027781461,-0.8523824455069428,-0.12401184990756198,0.20508262273638045,-0.9663838419398267,-0.15505930442636284,0.028483908826451965,-0.49797536029530937,-0.05925919506205039,0.048159769476005365,-0.7004119542982599,-0.0934742436131015,0.06922858316418196,-0.830098811169332,-0.1330308640984817,0.08027429333249597,-0.9422041655129134,-0.15972894291726897,-0.07960447799818025,-0.45112076847774707,-0.07699606470633066,-0.06464581648336587,-0.6173735344480916,-0.10757385640044714,-0.0466170819653102,-0.7186340293462418,-0.1223230187358022,-0.03483499737760271,-0.8074105182474792,-0.13144914705376526
B,0.0,0.0,0.0,0.17956475733130667,-0.07018216671031749,-0.07325804937465304,0.30479610277778685,-0.21245444441943717,-0.09880998101883387,0.2274289204447176,-0.34860686260489254,-0.11675373620259655,0.10603408900451147,-0.40346019184047094,-0.13687350870717283,0.24359087793886744,-0.4560574305902401,-0.05940225543003431,0.2870460793049923,-0.6522305846745509,-0.10568730713176429,0.30352717848650707,-0.7752802385052133,-0.14665135487441938,0.30799424133152165,-0.8842510111236811,-0.17741539120347563,0.1273705431532617,-0.49638659032738686,-0.06235788980813676,0.1652357927887936,-0.7159875618452485,-0.10038227867261953,0.186914960544114,-0.852155955530634,-0.14276095233019664,0.19505666460648527,-0.9655475679337997,-0.1722521165318953,0.021481200465120025,-0.4891023148261068,-0.07328494184985962,0.0274655214533541,-0.6974058915979936,-0.11242075015778802,0.03827858692190839,-0.8302906524836206,-0.15258519420365238,0.039751877911141514,-0.9441853319984187,-0.17839955335947352,-0.09061271333132985,-0.4411775645141136,-0.09062555285290308,-0.0814827381407164,-0.6110945470936711,-0.1269032659571943,-0.06624740568141844,-0.7148740648962284,-0.14385232758550948,-0.05573612523315799,-0.8059707852326458,-0.1529532292078063
B,0.0,0.0,0.0,0.17829016822921218,-0.08495683783962228,-0.07983672017262927,0.29290102373498494,-0.24251397371613567,-0.10302272129123942,0.19735481197014193,-0.38592692679887014,-0.11760586529255791,0.07271098269905063,-0.4369890901116086,-0.1328034354594299,0.20988382860583893,-0.4696596482036881,-0.04622217955002013,0.22361233501556638,-0.6734315996639474,-0.08788653172323309,0.22229160629618758,-0.7970191436444461,-0.12848850395834968,0.21671614833849037,-0.9052399219246882,-0.15905789144820118,0.09748585447531928,-0.5019870567808085,-0.042240844020702786,0.11037682889986317,-0.7194102969891746,-0.07617626698869084,0.11445010565412787,-0.863335403429212,-0.11880783577417546,0.11237077655461003,-0.9823540252795409,-0.14951045981334207,-0.0008134465697014036,-0.49277821917970305,-0.04813914069998967,0.006083146041343405,-0.6989007087344131,-0.0824013095040171,0.016154773741246575,-0.8300897271108911,-0.12072320137812874,0.01799879645018321,-0.9406979383729704,-0.14576170471524602,-0.10335872672082415,-0.4463520924133094,-0.06181921693205052,-0.09194887003710947,-0.6164934519452766,-0.09144646550814736,-0.076043159337609,-0.7190485196154249,-0.10566717813098869,-0.06506048050039512,-0.8082622516745326,-0.11410536136827036
B,0.0,0.0,0.0,0.16712356364105785,-0.08901055864993684,-0.06999203671014978,0.2830858310327024,-0.24223372587448808,-0.09661510680347413,0.19458724085521098,-0.36704981282691634,-0.11757686764018825,0.06850121943578656,-0.41065223344610097,-0.13995654982937736,0.18886331724838928,-0.4849811273520399,-0.04750681117048072,0.19092104981749192,-0.6876357980486882,-0.09553540003519485,0.18225992262525528,-0.80925229543966,-0.13992551206082235,0.17411247103608243,-0.9141569656770178,-0.17289104719704793,0.07599326090230653,-0.5075839635217474,-0.05331038842499833,0.07972419486872678,-0.7270802459772705,-0.09254393103524887,0.0794522916394879,-0.8672351576052334,-0.13787307159663661,0.07708902536796473,-0.9822069904903724,-0.1712504306554082,-0.020929506737593525,-0.48853631222130023,-0.06816646857036057,-0.0293248336925519,-0.6974238875186336,-0.10844249183184383,-0.029159967553084025,-0.8324907816951129,-0.14834988157542553,-0.031937426390886176,-0.9453143614101109,-0.17509595576458573,-0.12003428605561264,-0.4322989911129974,-0.0897271441758263,-0.12321202434515416,-0.6031149075685006,-0.12483655795998341,-0.11338607925374676,-0.7083329643091233,-0.14138926987040024,-0.10519082800725989,-0.8018030602733954,-0.1520975134132066
B,0.0,0.0,0.0,0.18206718069186625,-0.09051791534040561,-0.0676777857434705,0.29932224441205035,-0.24551487232105426,-0.0871543557384235,0.2125118499396858,-0.386786509452252,-0.10163400044766405,0.08588137858665149,-0.42988519373648615,-0.11812267537958256,0.2185923656951129,-0.46243963670407306,-0.03468406241957876,0.2283820930563041,-0.6654123889034596,-0.07656672252797637,0.22042032013230808,-0.790669180349621,-0.11863982978061773,0.21046151899881277,-0.9009452346938757,-0.1516877679443917,0.1093565599815082,-0.4952317618010411,-0.03909827828602749,0.1195230548963497,-0.7141455456359237,-0.07676591256597215,0.12002124411437312,-0.8597185975069297,-0.123328100884042,0.11614282525701099,-0.9806568888636606,-0.15755288148924848,0.013879354954639534,-0.48860380296813255,-0.05269724886050456,0.018892659262043955,-0.6976781161582881,-0.0906467302312076,0.027906515980751233,-0.8304464993631371,-0.13083854694545652,0.029377457799796905,-0.9435254854005078,-0.1571751907038152,-0.08568956884128229,-0.44655070648630535,-0.07327607974140986,-0.07354219671150636,-0.620211094288232,-0.10604156459596555,-0.05751969821361843,-0.7267879479737669,-0.1225072477195056,-0.047469730722372844,-0.8211763624000952,-0.133003569969634
B,0.0,0.0,0.0,0.18875976445567128,-0.07758789036197092,-0.07370744506163494,0.30060381199854375,-0.23106810418780377,-0.09643566414071844,0.20836663694448732,-0.3755703996442288,-0.11175164732819172,0.08633378041859491,-0.4336018008081596,-0.12935699558507618,0.22167788407954173,-0.4618660039758927,-0.04637987332730835,0.23244482075027634,-0.6644390196797941,-0.09010441158247665,0.2247600430308742,-0.7903629567211738,-0.13128041885832537,0.2121245354944298,-0.8965975883578853,-0.1622503921921707,0.10762501843869586,-0.49479262749457653,-0.046127748276546525,0.1209653434076282,-0.7179938060224598,-0.08403227064180402,0.12397211030225518,-0.8631239723792712,-0.12859864019115574,0.11999594511876975,-0.9797960833424965,-0.16000190068170114,0.007282122871975973,-0.48565258648533977,-0.05522424682974634,0.01749790657510277,-0.701087423055396,-0.09477625594051547,0.027052032397912665,-0.8356853328064028,-0.13612291832592183,0.028440361805990556,-0.9468759520445842,-0.16202961096607546,-0.09866941136320691,-0.4406225432142862,-0.07081819536394825,-0.0852598207994238,-0.6160893484807383,-0.10728566237544324,-0.06741384889521292,-0.7222580977925785,-0.1265289362111574,-0.05169691392526941,-0.8168700540530626,-0.137497040286079
B,0.0,0.0,0.0,0.1739064094722389,-0.07894752655519945,-0.07944528047573113,0.2854946980264798,-0.22933720729196078,-0.10738996504258572,0.19452246389563918,-0.3659637898380622,-0.1271248604243721,0.0702964996129884,-0.41859082421115584,-0.14849543845677018,0.21765746174833747,-0.45730325055628124,-0.06381732945752477,0.23033467784892298,-0.6664868317727971,-0.11293789267743154,0.22322627972584266,-0.7976677904682535,-0.15507492636197254,0.2101437748104574,-0.9082833673901656,-0.18501868622886097,0.10721630590742433,-0.4877036070281494,-0.06263214606478158,0.11548190660497054,-0.7147581430913708,-0.10362966871988386,0.11400985919785417,-0.8613592002469761,-0.1468527115225641,0.10667493539118848,-0.9785443915290525,-0.17627062139313607,0.009357487750684677,-0.4781575634372536,-0.07032671519295731,0.01082288350640702,-0.6937081146065339,-0.10884156093126665,0.014579496015229213,-0.8307045104933337,-0.14742568893092745,0.01099998372477291,-0.9433181233947492,-0.1716947240582715,-0.0944920201348214,-0.4341188272383634,-0.08532177774823053,-0.09150418147426825,-0.6107659942370817,-0.12029143186959577,-0.08321904155075209,-0.7212005446186244,-0.1374331994322313,-0.07992485738988528,-0.816394775895751,-0.14635636668130272
B,0.0,0.0,0.0,0.1861671657547356,-0.09449838800792845,-0.0711054105793664,0.2986497620277505,-0.26098154452981287,-0.08743238504863121,0.2091978033555043,-0.4123755985297567,-0.09683905748431075,0.08146243922607964,-0.4673061065786649,-0.10765169389418353,0.21924272657325858,-0.4769579590768152,-0.030911917922788308,0.2377504095572601,-0.6765366332183174,-0.06841376148855909,0.2344591026159071,-0.7984474484242724,-0.10696880933515028,0.2262433571769371,-0.9058428213123081,-0.13699524730894036,0.10812462766137766,-0.5111377962225879,-0.02952942948101044,0.12439763806003482,-0.7247656181113293,-0.06042590510915043,0.12636093728147144,-0.8657634994115034,-0.10217487877851678,0.12173027463526576,-0.9836439701571288,-0.13276400193856921,0.0076303948539151395,-0.5033906442995222,-0.03773834839779219,0.011689451672682769,-0.706274859277276,-0.06957646526411239,0.02428918782667839,-0.8361295085072832,-0.10666383223998717,0.028076088661887464,-0.9463625135078607,-0.13187423676622523,-0.1024406567926792,-0.45885430348752854,-0.053112819724114205,-0.09034350919566851,-0.6261017370121272,-0.0818479964162784,-0.07252032492372996,-0.7278170521297185,-0.095637656835556,-0.06007999860985248,-0.8158926274048844,-0.10431360097183238
B,0.0,0.0,0.0,0.19550970072343865,-0.09475375295745557,-0.0749346932242434,0.3081811455286507,-0.2677393238716033,-0.08981004811712179,0.20810110906871762,-0.41590911841653905,-0.09746517890405423,0.07303334313754045,-0.4641281189361227,-0.10497997488620311,0.22438586064753985,-0.49633211793448045,-0.016943007323840707,0.23829847077453858,-0.6954206154072476,-0.0477007001424446,0.23396526483793473,-0.8187216359919287,-0.08528078309703671,0.22543546897719227,-0.9291654921950885,-0.11617294450156058,0.10729211250629003,-0.5284780500070002,-0.013337874196125254,0.1162194671079546,-0.7383402664657918,-0.03467940644591013,0.11893366064496094,-0.873751569438809,-0.07437421809626742,0.1150325258902093,-0.9877512311658113,-0.10542781093118793,0.0025894571777989347,-0.5170300582877891,-0.02075163791975843,0.0017133327500326748,-0.7182332876566591,-0.04742100663585258,0.011867159139766065,-0.8476429590805705,-0.08465344651543386,0.012478551639329429,-0.9583829873287449,-0.11049772178733476,-0.10891552857045728,-0.46729373929692725,-0.03611480907538124,-0.10510026527481517,-0.6373022281403368,-0.06227180213780943,-0.08942567726590896,-0.7408354544985576,-0.07581965698452532,-0.08125949096458017,-0.8290258014418562,-0.08455543937605661
B,0.0,0.0,0.0,0.19523399318694837,-0.1039379366314884,-0.08258250031304674,0.31852354546684314,-0.2687704456487735,-0.10285533393276843,0.23421600126299633,-0.4267542480345709,-0.1156045983650947,0.10568634279407194,-0.4866124844367812,-0.12832196309672816,0.2308989540540801,-0.503150040470842,-0.018444422178761702,0.24847461972638568,-0.6960390535342537,-0.05322777560848214,0.24598117427468597,-0.8131934300184352,-0.09580434589997423,0.24272474432203306,-0.9230339850201447,-0.130945120086895,0.11638701001289609,-0.5398844107643063,-0.01241562409251588,0.1346574266481235,-0.7397229679431618,-0.039241201209494495,0.13866338219285185,-0.8689037141706255,-0.08459266399509273,0.13970931677811857,-0.982864729775151,-0.12024237925711002,0.011271262355664433,-0.5318910708824484,-0.018583080239990578,0.022562869573585925,-0.725179886572368,-0.04919357200500458,0.036114530156699236,-0.8527923047513799,-0.08977999091645932,0.04177483600080732,-0.9643315514189267,-0.11853131113339954,-0.10515570705335706,-0.4851634085809438,-0.03347378162183975,-0.09139313806484557,-0.6556687955238856,-0.062223833545283505,-0.07357875934205714,-0.7592782930457062,-0.07774042309586678,-0.061771905445897266,-0.8496227317106706,-0.08833709024798009
B,0.0,0.0,0.0,0.18971612662766132,-0.0815776395396999,-0.07678259563513501,0.3097037267283659,-0.23625066378257623,-0.09919081373143039,0.2221293474269258,-0.3838360794396533,-0.11373361628498752,0.10083378076103285,-0.44282309992409846,-0.12955466398569696,0.24135171346044654,-0.46921078736493327,-0.04087877082266737,0.2589671178295916,-0.6715075736617131,-0.08281902622414566,0.2553909331943941,-0.7976760331320546,-0.12376140976734319,0.2450873090115719,-0.9081406741947826,-0.1550317539312271,0.12926621209411035,-0.5048239332218942,-0.03847735434651939,0.14558450976671458,-0.720944734516119,-0.07359800142411883,0.14470446187897013,-0.8611294984012433,-0.1173705514239269,0.1365957267448302,-0.9794559869420679,-0.14834950986906353,0.026043459494253032,-0.4990105658293823,-0.04590681839612826,0.03637453224416153,-0.7064575701084139,-0.08085325923216526,0.044348066995230105,-0.8398575065161796,-0.11937059798982072,0.04313958280476295,-0.9560554109861658,-0.14444319519016163,-0.08848023183120035,-0.4564678772729469,-0.06068006312803475,-0.07296217695655417,-0.628372324841227,-0.09220687828388438,-0.05497753705339114,-0.7329906203782106,-0.10744819331768417,-0.043242402845536446,-0.8268122138430425,-0.11584863797399433
B,0.0,0.0,0.0,0.18361925637905593,-0.0829820038343787,-0.07417666549829802,0.3065169292232522,-0.24024307258446606,-0.0963508776049868,0.22370668212908248,-0.383190283097474,-0.11143258181685484,0.09700287992185529,-0.4322635236496104,-0.12801849546566535,0.23409751685066413,-0.4716990703398409,-0.042141715355638126,0.2586226866773851,-0.6726237890939176,-0.08362137572721041,0.255590308982855,-0.7964174844918186,-0.12366245827273202,0.24610824166294715,-0.9038918501263101,-0.15452866291743766,0.12350260506166852,-0.5052045786668099,-0.042952740103685404,0.1405531206927443,-0.7250018782504866,-0.07688997393253844,0.14222428888269648,-0.8631353696424666,-0.12027840242955377,0.1355424040583811,-0.979032884955056,-0.15206204943592783,0.023485518810551644,-0.495803062768832,-0.053014038360737134,0.029800142918194064,-0.7044648999314181,-0.0879450902930189,0.03583891076569216,-0.8381288826666615,-0.1276084324714867,0.031852611071410145,-0.9529902318824481,-0.15471925066836664,-0.08579463247056604,-0.4487069663270316,-0.07008694459874307,-0.07881727626852886,-0.6182415228096405,-0.1022244851667912,-0.06456057070906099,-0.7225568588229089,-0.11840467330142038,-0.058007827039557834,-0.8137608329188101,-0.1285039571795676
B,0.0,0.0,0.0,0.18156424923550446,-0.08717947318112593,-0.07386272196323848,0.29477805293239895,-0.23853130216158863,-0.09816512725838988,0.20820372481452365,-0.37426273120828707,-0.11591496011382196,0.08700832454866585,-0.4305583815883717,-0.13548710311674994,0.2187798275287054,-0.4667042189362919,-0.04654946642947774,0.24198522141949927,-0.6650620619767503,-0.09191708631030228,0.2380208814935854,-0.7900517941963188,-0.13376461933945485,0.22625551647676886,-0.9008666405911678,-0.16517387736905495,0.1104452724716116,-0.4978092306393245,-0.048662164501343794,0.1274647170074329,-0.7168070730588715,-0.0864833404023538,0.1279258413147681,-0.8588235401211206,-0.13063169675601477,0.12059109829931881,-0.9793535882997328,-0.1622477614495843,0.010652378169621802,-0.48609058309911685,-0.06010304267127328,0.015743541647585905,-0.6955232453556459,-0.09837882747782498,0.021737612109777232,-0.8301927692970893,-0.13680561958436563,0.01931990830437916,-0.946305139488554,-0.16167925389784626,-0.09899805247862332,-0.43754487606799525,-0.07849444732729063,-0.08963873669501474,-0.6114068417157057,-0.11329971130980128,-0.07526230116229249,-0.7186829136483152,-0.1291733750160418,-0.06827466602241203,-0.8126907758786727,-0.13799442314320143
B,0.0,0.0,0.0,0.16591130219323125,-0.07302261871003322,-0.08054715641355514,0.29369911410968164,-0.20670738573160713,-0.11025897528359353,0.2794547972312442,-0.34362849371449744,-0.13126000938403837,0.1968958632658904,-0.4169027780643176,-0.15154467921998827,0.15007824179739715,-0.4808942877909535,-0.05649605012300522,0.15319697907190913,-0.6792504575983063,-0.10539687272675988,0.14133004832627688,-0.8038384909042536,-0.15141212767750942,0.12545563393251422,-0.9077246815972886,-0.18425224107472968,0.04699949572638564,-0.5008634771433357,-0.052899821307234605,0.04301805363866362,-0.7232596530261143,-0.09625995037303309,0.033320697373777394,-0.8681006245266539,-0.14182164597653932,0.01960387834297286,-0.9847847838330427,-0.17266909823364815,-0.04508549311948783,-0.483153861904471,-0.05823585422194104,-0.05656310253701424,-0.696770698609881,-0.09968869940342708,-0.05895064487837871,-0.8317123355030066,-0.1357080901927188,-0.06468103816312999,-0.9403654338288022,-0.15769991452124246,-0.1437910799511139,-0.42821106525606845,-0.0711576113926964,-0.14767512660290844,-0.5985906825504175,-0.10977628194064333,-0.14219421146686978,-0.704466865123622,-0.12705894579661195,-0.13640111010465503,-0.7963424798238118,-0.13457401929927287
B,0.0,0.0,0.0,0.17247179113350894,-0.05092350772877954,-0.08642625798004037,0.31950014523225806,-0.1663204764057855,-0.12094478788012882,0.32710068752030236,-0.30280671004551973,-0.14541752452864995,0.24658063714026926,-0.3665578599007392,-0.17020941885002308,0.18679345855216467,-0.4788025545322313,-0.07106325917174791,0.19045190510105217,-0.687004147884082,-0.12012080529922595,0.18150345348744,-0.8159623738811065,-0.16612858620986914,0.17116522550910582,-0.9278796682664132,-0.19974101525678878,0.08392855070517034,-0.495732172153598,-0.06617211615566491,0.08835442008175338,-0.7204857947674439,-0.1083124162409938,0.08468069206357463,-0.8635831478924121,-0.15471886294853268,0.07828005911768823,-0.9791288492260131,-0.18756046747082547,-0.011268199585545724,-0.47730727322884087,-0.06934576201632195,-0.014254680156009105,-0.6898493795311992,-0.11039980214562183,-0.012211045307297174,-0.8255874491812487,-0.14755126509569147,-0.014380699943863096,-0.9345786562000719,-0.1708793830606376,-0.1173567647798117,-0.4243929877882815,-0.08066155265028117,-0.11087700312992396,-0.6009100769124622,-0.11990815999067207,-0.10070875533055564,-0.7083800450636194,-0.13832489484279414,-0.09190914104113647,-0.8034669990441538,-0.14705296882905866
B,0.0,0.0,0.0,0.17480360950135915,-0.061885520368949565,-0.08995179181249462,0.3122669520864515,-0.18073049613342443,-0.12685707736276525,0.30905301488918685,-0.30924099019704604,-0.15397460034804286,0.20834094292927344,-0.36174830497233235,-0.18125160601115892,0.18021576687245058,-0.48435593380204706,-0.06627545212245235,0.18978624854831586,-0.6852951391904938,-0.11575869315316657,0.1839992944277931,-0.8099746922840674,-0.1653103925462087,0.17387548141880432,-0.9213833669675706,-0.20176770262263655,0.07413255224310475,-0.5043715802478534,-0.059796427359901344,0.08125830594744843,-0.7234623086468578,-0.10224446696557406,0.08106896697943175,-0.864355256527964,-0.1516520641938999,0.0761702801060919,-0.9794676321991307,-0.18665809894775012,-0.023072920070365883,-0.48741813758256036,-0.06220677536091465,-0.023309567556152922,-0.6963166601708325,-0.10163300306218033,-0.01841811857134113,-0.8319146205574537,-0.14096301404964365,-0.019396282491981262,-0.9426151884799617,-0.16603972782446294,-0.12573423932843428,-0.436426111484551,-0.07328166265703093,-0.11747491689396755,-0.6113702828790638,-0.10815034143030922,-0.10686752901375615,-0.7180190493344827,-0.12447620540054012,-0.09773488714537099,-0.8116711904168837,-0.1324842996752285
B,0.0,0.0,0.0,0.166384297756672,-0.08672322660781076,-0.08011173874946424,0.26855654629960646,-0.2658751971279816,-0.09940074805089123,0.15317346360075063,-0.4133534322358308,-0.11059351002886388,-0.0014368272431200075,-0.4183059039909537,-0.12185666948807956,0.24224784277544445,-0.46349160692278873,-0.0336120180047783,0.2568996409131896,-0.6653641904926906,-0.06703326034389766,0.2522005178861187,-0.7916494889400776,-0.10434352763937156,0.24538327857247882,-0.9031939698149204,-0.13475220990561512,0.1335293643390806,-0.5036911077685313,-0.029017271392005443,0.14832075089052324,-0.7139428677234273,-0.05463294853958534,0.15274345491600175,-0.8573184391866709,-0.09239300661643017,0.15308001573413402,-0.9808168220728187,-0.12068500454411758,0.03572381474378856,-0.5007714188054336,-0.035264890404337654,0.045705447025389416,-0.6989777911815367,-0.060221695787197584,0.05824358382593892,-0.82691982696224,-0.09531814493724344,0.06123497625990249,-0.93850397810055,-0.11860801698658446,-0.06510887295067681,-0.46218736745863664,-0.050959070457467615,-0.047602300826416664,-0.6307758574879836,-0.06968973604818815,-0.02809269860773173,-0.7355998616102774,-0.0803629196673301,-0.016489252613794768,-0.8283744740028532,-0.08827355072961823
B,0.0,0.0,0.0,0.14860256102589908,-0.10581947599973943,-0.07758500956879,0.24688371570465734,-0.27355909643134435,-0.1031272043797021,0.14204600607880266,-0.41024038334215623,-0.12372092060154745,0.005282074307943132,-0.4228921025521101,-0.14348223798114232,0.25511489917048913,-0.48590393995884584,-0.02771757668257064,0.26622853967884963,-0.6850998780665447,-0.06701557511559704,0.2546789557652973,-0.8067699985136448,-0.11033830944062535,0.24207723740123455,-0.9161925222978029,-0.14607330956733605,0.14441434341710746,-0.5221878087313628,-0.030328110027924716,0.15904290698290913,-0.7292703101756166,-0.06171529142151505,0.15836180420915236,-0.8603424476308805,-0.10322648874984762,0.1542913684612369,-0.978714064486151,-0.13532536198125264,0.046621720051072825,-0.5153311075964665,-0.04455424439615207,0.0488319173669073,-0.7103133808163267,-0.07479486946903374,0.047976117376180044,-0.8323287799174849,-0.1071943239849691,0.04206576338943379,-0.9438930144402268,-0.13028921140099556,-0.053204051539607014,-0.47372005556849034,-0.06885271814284967,-0.044906545220805776,-0.6416942989721601,-0.0919461238781183,-0.031331809454952085,-0.741229425946884,-0.10055312508473901,-0.02402284290778568,-0.8323223357821254,-0.1076642754913644
B,0.0,0.0,0.0,0.14380285213233812,-0.10278085213990301,-0.08457193859547538,0.23726750115533396,-0.26485901962416936,-0.116115053428503,0.12743209707779088,-0.38980009824342243,-0.14126300756494992,-0.007160186976877076,-0.4079729535036219,-0.16595214776916775,0.2375726589672646,-0.4881227344487093,-0.03976911189317057,0.24499759120993225,-0.682890116120971,-0.08271713993073627,0.23326126167670602,-0.8001151878456442,-0.1288582495293642,0.21885779481102308,-0.9054685865604561,-0.1660458200597578,0.12685842941945277,-0.5195765312048725,-0.039798933721551126,0.1355081656979966,-0.7223137114686011,-0.07611231930763218,0.1286168060622778,-0.8566837038413024,-0.1243402765470045,0.11819508622301671,-0.9798317988898911,-0.16111973025341594,0.029311115395667445,-0.506326976332847,-0.05138078221508168,0.02963645680247161,-0.6975567181004939,-0.08622127846959034,0.026535621640395288,-0.8206285917306894,-0.12722080436930674,0.01759301913241686,-0.93530347758219,-0.15621045632976932,-0.0690798275374386,-0.45675121418940146,-0.07275218731647129,-0.06192059304481399,-0.6202527559979851,-0.10073142357154867,-0.05388135381570333,-0.7182231317772376,-0.1157204301314307,-0.053434865483264996,-0.8101130748707576,-0.12735580767299454
B,0.0,0.0,0.0,0.13417599615255268,-0.08228535394356755,-0.08806699232147219,0.23115965226512142,-0.23107919827704912,-0.12479105157991707,0.13139855175348372,-0.3369700625656925,-0.1536524105024833,0.0062313479422475915,-0.36270016191522464,-0.1818449930288889,0.19993067585693267,-0.48350591268885745,-0.06120023932192939,0.18279762386859308,-0.6873058006902424,-0.11087096042008626,0.16031779855725412,-0.8088083651734925,-0.156242523722707,0.13742727638965868,-0.9111960012097509,-0.18914171695753518,0.08541308133916804,-0.5094863040179579,-0.05803585379406172,0.07271191631233039,-0.7267635975824799,-0.09990503782463016,0.057138975738345255,-0.8658619188166333,-0.14384016832926605,0.04165231672113594,-0.9838850264968142,-0.17388311921266367,-0.010785362296795163,-0.4925565461349662,-0.06539976770323659,-0.029202491797734133,-0.693895229670596,-0.10069796449290076,-0.039505172091050235,-0.8177659252201638,-0.13418191651466763,-0.04995647634878337,-0.9260070815068993,-0.1557960229551354,-0.10238732159909812,-0.4402744086989779,-0.08266390854368928,-0.10886279855257289,-0.6039654891115195,-0.10714451322763147,-0.10967610074882846,-0.7005574822972662,-0.1159988016296341,-0.11164191994982992,-0.7896358737636956,-0.12138783530697263
